,datetime,holiday,workingday,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,revenue,profit,season_Spring,season_Summer,season_Winter,weather_Mist,weather_Rainy,weather_Snowy,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday
1234,2011-11-11 06:00:00,0,0.0,11.48,45.0,22.0028,0,46,46,2011,11,230,197.62876712328767,0,0,0,0,0,0,0,0,0,0,0,0
1235,2011-11-11 09:00:00,0,0.0,13.12,45.0,30.0026,15,186,201,2011,11,1230,1057.6287671232876,0,0,0,0,0,0,0,0,0,0,0,0
1236,2011-11-11 20:00:00,0,0.0,13.12,39.0,12.998,12,97,109,2011,11,725,623.3287671232877,0,0,0,0,0,0,0,0,0,0,0,0
1237,2011-11-12 00:00:00,1,0.0,9.84,60.0,8.9981,12,52,64,2011,11,500,429.82876712328766,0,0,0,0,0,0,0,1,0,0,0,0
1238,2011-11-12 01:00:00,1,0.0,9.84,60.0,8.9981,9,45,54,2011,11,405,348.1287671232877,0,0,0,0,0,0,0,1,0,0,0,0
1239,2011-11-12 03:00:00,1,0.0,9.84,70.0,8.9981,4,13,17,2011,11,145,124.52876712328768,0,0,0,0,0,0,0,1,0,0,0,0
1240,2011-11-12 04:00:00,1,0.0,8.2,80.0,8.9981,0,7,7,2011,11,35,29.92876712328767,0,0,0,0,0,0,0,1,0,0,0,0
1241,2011-11-12 07:00:00,1,1.0,9.02,75.0,12.998,3,24,27,2011,11,180,154.62876712328767,0,0,0,0,0,0,0,1,0,0,0,0
1242,2011-11-12 08:00:00,1,0.0,10.66,70.0,12.998,14,87,101,2011,11,715,614.7287671232876,0,0,0,0,0,0,0,1,0,0,0,0
1243,2011-11-12 10:00:00,1,1.0,13.94,61.0,19.0012,16,170,232,2011,11,2090,1797.2287671232875,0,0,0,0,0,0,0,1,0,0,0,0
1244,2011-11-12 11:00:00,1,1.0,15.58,54.0,19.0012,16,213,315,2011,11,3105,2670.128767123288,0,0,0,0,0,0,0,1,0,0,0,0
1245,2011-11-12 13:00:00,1,0.0,19.68,36.0,19.0012,16,225,353,2011,11,3685,3168.928767123288,0,0,0,0,0,0,0,1,0,0,0,0
1246,2011-11-12 15:00:00,1,1.0,21.32,29.0,19.0012,16,221,386,2011,11,1020,877.0287671232877,0,0,0,0,0,0,0,1,0,0,0,0
1247,2011-11-12 16:00:00,1,0.0,21.32,32.0,16.9979,16,224,361,2011,11,3860,3319.428767123288,0,0,0,0,0,0,0,1,0,0,0,0
1248,2011-11-12 18:00:00,1,0.0,17.22,58.0,12.998,16,150,203,2011,11,1810,1556.4287671232876,0,0,0,0,0,0,0,1,0,0,0,0
1249,2011-11-13 02:00:00,1,0.0,14.76,57.0,7.0015,9,48,57,2011,11,420,361.0287671232877,0,0,0,0,0,0,0,0,1,0,0,0
1250,2011-11-13 03:00:00,1,0.0,14.76,62.0,8.9981,8,20,28,2011,11,260,223.42876712328768,0,0,0,1,0,0,0,0,1,0,0,0
1251,2011-11-13 10:00:00,1,0.0,18.04,44.0,22.0028,16,178,241,2011,11,2150,1848.828767123288,0,0,0,0,0,0,0,0,1,0,0,0
1252,2011-11-13 17:00:00,1,1.0,21.32,27.0,22.0028,16,187,231,2011,11,1815,1560.7287671232875,0,0,0,0,0,0,0,0,1,0,0,0
1253,2011-11-14 00:00:00,0,1.0,18.86,59.0,19.0012,8,22,30,2011,11,270,232.02876712328765,0,0,0,0,0,0,1,0,0,0,0,0
1254,2011-11-14 10:00:00,0,1.0,20.5,63.0,19.0012,26,85,111,2011,11,945,812.5287671232877,0,0,0,1,0,0,1,0,0,0,0,0
1255,2011-11-14 11:00:00,0,1.0,22.14,60.0,19.0012,22,106,128,2011,11,970,834.0287671232877,0,0,0,1,0,0,1,0,0,0,0,0
1256,2011-11-14 14:00:00,0,1.0,25.42,46.0,30.0026,16,138,185,2011,11,1630,1401.6287671232876,0,0,0,0,0,0,1,0,0,0,0,0
1257,2011-11-14 17:00:00,0,1.0,25.42,46.0,16.9979,16,118,144,2011,11,3420,2941.028767123288,0,0,0,0,0,0,1,0,0,0,0,0
1258,2011-11-14 18:00:00,0,1.0,22.96,56.0,19.0012,29,118,489,2011,11,2880,2476.628767123288,0,0,0,0,0,0,1,0,0,0,0,0
1259,2011-11-14 23:00:00,0,1.0,22.96,64.0,19.9995,13,48,61,2011,11,500,429.82876712328766,0,0,0,0,0,0,1,0,0,0,0,0
1260,2011-11-15 00:00:00,0,1.0,22.96,64.0,23.9994,7,15,22,2011,11,215,184.72876712328767,0,0,0,0,0,0,0,0,0,0,1,0
1261,2011-11-15 04:00:00,0,1.0,22.96,64.0,19.9995,1,6,7,2011,11,50,42.82876712328767,0,0,0,0,0,0,0,0,0,0,1,0
1262,2011-11-15 08:00:00,0,1.0,22.14,68.0,7.0015,27,118,480,2011,11,2805,2412.128767123288,0,0,0,1,0,0,0,0,0,0,1,0
1263,2011-11-15 13:00:00,0,1.0,22.14,60.0,15.0013,21,132,153,2011,11,1080,928.6287671232876,0,0,0,0,1,0,0,0,0,0,1,0
1264,2011-11-15 15:00:00,0,1.0,22.14,60.0,8.9981,16,155,191,2011,11,1495,1285.5287671232877,0,0,0,1,0,0,0,0,0,0,1,0
1265,2011-11-15 17:00:00,0,1.0,20.5,72.0,12.998,29,118,451,2011,11,2690,2313.2287671232875,0,0,0,1,0,0,0,0,0,0,1,0
1266,2011-11-15 18:00:00,0,1.0,20.5,72.0,19.0012,27,118,441,2011,11,2610,2244.428767123288,0,0,0,1,0,0,0,0,0,0,1,0
1267,2011-11-15 20:00:00,0,1.0,19.68,82.0,8.9981,26,212,238,2011,11,1580,1358.6287671232876,0,0,0,1,0,0,0,0,0,0,1,0
1268,2011-11-16 15:00:00,0,1.0,19.68,94.0,7.0015,16,50,66,2011,11,570,490.0287671232877,0,0,0,0,1,0,0,0,0,0,0,1
1269,2011-11-16 18:00:00,0,1.0,18.86,88.0,26.0027,13,176,189,2011,11,1140,980.2287671232876,0,0,0,0,1,0,0,0,0,0,0,1
1270,2011-11-17 01:00:00,0,1.0,17.22,82.0,11.0014,0,5,5,2011,11,25,21.32876712328767,0,0,0,1,0,0,0,0,0,1,0,0
1271,2011-11-17 09:00:00,0,1.0,13.94,61.0,22.0028,14,184,198,2011,11,1200,1031.8287671232877,0,0,0,1,0,0,0,0,0,1,0,0
1272,2011-11-17 16:00:00,0,1.0,13.12,39.0,27.9993,8,187,195,2011,11,1095,941.5287671232876,0,0,0,0,0,0,0,0,0,1,0,0
1273,2011-11-17 21:00:00,0,1.0,12.3,42.0,16.9979,3,113,116,2011,11,625,537.3287671232877,0,0,0,0,0,0,0,0,0,1,0,0
1274,2011-11-17 22:00:00,0,1.0,10.66,52.0,16.9979,1,83,84,2011,11,435,373.9287671232877,0,0,0,0,0,0,0,0,0,1,0,0
1275,2011-11-18 00:00:00,0,1.0,10.66,48.0,11.0014,2,28,30,2011,11,180,154.62876712328767,0,0,0,0,0,0,0,0,0,0,0,0
1276,2011-11-18 08:00:00,0,1.0,9.02,44.0,12.998,6,369,375,2011,11,1965,1689.7287671232875,0,0,0,0,0,0,0,0,0,0,0,0
1277,2011-11-18 09:00:00,0,1.0,10.66,41.0,12.998,6,207,213,2011,11,1155,993.1287671232876,0,0,0,0,0,0,0,0,0,0,0,0
1278,2011-11-18 10:00:00,0,1.0,10.66,41.0,19.0012,10,105,115,2011,11,725,623.3287671232877,0,0,0,0,0,0,0,0,0,0,0,0
1279,2011-11-18 12:00:00,0,1.0,13.12,33.0,0.0,22,143,165,2011,11,1155,993.1287671232876,0,0,0,0,0,0,0,0,0,0,0,0
1280,2011-11-18 15:00:00,0,1.0,13.94,29.0,8.9981,27,151,178,2011,11,1295,1113.5287671232877,0,0,0,0,0,0,0,0,0,0,0,0
1281,2011-11-18 22:00:00,0,1.0,10.66,52.0,7.0015,9,88,97,2011,11,620,533.0287671232877,0,0,0,0,0,0,0,0,0,0,0,0
1282,2011-11-19 11:00:00,1,0.0,14.76,40.0,0.0,16,183,233,2011,11,1915,1646.7287671232875,0,0,0,0,0,0,0,1,0,0,0,0
1283,2011-12-01 04:00:00,0,1.0,10.66,56.0,19.0012,0,1,1,2011,12,5,4.128767123287672,0,0,1,0,0,0,0,0,0,1,0,0
1284,2011-12-01 07:00:00,0,1.0,9.84,65.0,23.9994,11,265,276,2011,12,1545,1328.5287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1285,2011-12-01 09:00:00,0,1.0,12.3,52.0,22.0028,9,215,224,2011,12,1255,1079.1287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1286,2011-12-01 11:00:00,0,1.0,13.94,49.0,16.9979,7,95,102,2011,12,615,528.7287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1287,2011-12-01 13:00:00,0,1.0,16.4,40.0,15.0013,17,137,154,2011,12,1025,881.3287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1288,2011-12-01 16:00:00,0,1.0,16.4,40.0,12.998,9,192,201,2011,12,1140,980.2287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1289,2011-12-01 18:00:00,0,1.0,14.76,43.0,7.0015,12,393,405,2011,12,2205,1896.128767123288,0,0,1,0,0,0,0,0,0,1,0,0
1290,2011-12-01 19:00:00,0,1.0,13.94,46.0,7.0015,9,219,228,2011,12,1275,1096.3287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1291,2011-12-02 04:00:00,0,1.0,9.02,80.0,0.0,0,3,3,2011,12,15,12.728767123287671,0,0,1,0,0,0,0,0,0,0,0,0
1292,2011-12-02 06:00:00,0,1.0,9.02,80.0,0.0,3,84,87,2011,12,480,412.6287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1293,2011-12-02 11:00:00,0,1.0,13.94,66.0,11.0014,18,142,160,2011,12,1070,920.0287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1294,2011-12-02 12:00:00,0,1.0,14.76,57.0,8.9981,18,186,204,2011,12,1290,1109.2287671232875,0,0,1,0,0,0,0,0,0,0,0,0
1295,2011-12-02 13:00:00,0,1.0,16.4,47.0,8.9981,19,188,207,2011,12,1320,1135.0287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1296,2011-12-02 17:00:00,0,1.0,17.22,38.0,0.0,20,391,411,2011,12,2355,2025.128767123288,0,0,1,0,0,0,0,0,0,0,0,0
1297,2011-12-03 03:00:00,1,0.0,9.84,70.0,8.9981,4,5,9,2011,12,105,90.12876712328767,0,0,1,0,0,0,0,1,0,0,0,0
1298,2011-12-03 13:00:00,1,0.0,14.76,50.0,6.0032,16,222,292,2011,12,2510,2158.428767123288,0,0,1,0,0,0,0,1,0,0,0,0
1299,2011-12-04 00:00:00,1,0.0,12.3,70.0,7.0015,19,64,83,2011,12,700,601.8287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1300,2011-12-04 02:00:00,1,0.0,10.66,81.0,0.0,11,51,62,2011,12,475,408.32876712328766,0,0,1,0,0,0,0,0,1,0,0,0
1301,2011-12-04 03:00:00,1,1.0,11.48,75.0,0.0,7,34,41,2011,12,310,266.4287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1302,2011-12-04 06:00:00,1,1.0,9.84,93.0,0.0,1,3,4,2011,12,35,29.92876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1303,2011-12-04 09:00:00,1,0.0,12.3,81.0,0.0,12,114,126,2011,12,810,696.4287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1304,2011-12-04 21:00:00,1,0.0,14.76,81.0,7.0015,7,65,72,2011,12,465,399.7287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1305,2011-12-05 01:00:00,0,1.0,13.12,87.0,0.0,2,10,12,2011,12,90,77.22876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1306,2011-12-05 03:00:00,0,1.0,13.12,87.0,0.0,0,2,2,2011,12,10,8.42876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1307,2011-12-05 04:00:00,0,1.0,12.3,87.0,7.0015,0,7,7,2011,12,35,29.92876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1308,2011-12-05 17:00:00,0,1.0,17.22,77.0,0.0,16,118,446,2011,12,2470,2124.028767123288,0,0,1,0,0,0,1,0,0,0,0,0
1309,2011-12-05 21:00:00,0,1.0,18.04,88.0,6.0032,10,166,176,2011,12,1030,885.6287671232876,0,0,1,1,0,0,1,0,0,0,0,0
1310,2011-12-06 03:00:00,0,1.0,18.86,87.0,12.998,0,3,3,2011,12,15,12.728767123287671,0,0,1,1,0,0,0,0,0,0,1,0
1311,2011-12-06 04:00:00,0,1.0,18.86,88.0,15.0013,0,7,7,2011,12,35,29.92876712328767,0,0,1,0,1,0,0,0,0,0,1,0
1312,2011-12-06 11:00:00,0,1.0,18.86,94.0,16.9979,4,28,32,2011,12,220,189.02876712328768,0,0,1,0,1,0,0,0,0,0,1,0
1313,2011-12-06 14:00:00,0,1.0,19.68,100.0,15.0013,6,69,75,2011,12,465,399.7287671232877,0,0,1,0,1,0,0,0,0,0,1,0
1314,2011-12-06 22:00:00,0,1.0,18.86,100.0,11.0014,5,82,87,2011,12,510,438.4287671232877,0,0,1,0,1,0,0,0,0,0,1,0
1315,2011-12-08 03:00:00,0,1.0,10.66,60.0,19.9995,0,1,1,2011,12,5,4.128767123287672,0,0,1,0,0,0,0,0,0,1,0,0
1316,2011-12-08 04:00:00,0,1.0,9.84,60.0,31.0009,0,2,2,2011,12,10,8.42876712328767,0,0,1,1,0,0,0,0,0,1,0,0
1317,2011-12-08 11:00:00,0,1.0,11.48,52.0,16.9979,6,100,106,2011,12,620,533.0287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1318,2011-12-08 12:00:00,0,1.0,11.48,52.0,22.0028,8,148,156,2011,12,900,773.8287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1319,2011-12-08 21:00:00,0,1.0,11.48,61.0,6.0032,4,135,139,2011,12,755,649.1287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1320,2011-12-09 03:00:00,0,1.0,9.02,80.0,0.0,1,5,6,2011,12,45,38.52876712328767,0,0,1,0,0,0,0,0,0,0,0,0
1321,2011-12-09 04:00:00,0,1.0,9.02,80.0,0.0,1,1,2,2011,12,25,21.32876712328767,0,0,1,0,0,0,0,0,0,0,0,0
1322,2011-12-09 08:00:00,0,1.0,9.84,81.0,0.0,7,378,385,2011,12,2030,1745.6287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1323,2011-12-09 11:00:00,0,1.0,13.12,70.0,16.9979,15,121,136,2011,12,905,778.1287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1324,2011-12-09 13:00:00,0,1.0,15.58,50.0,12.998,27,141,168,2011,12,1245,1070.5287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1325,2011-12-09 16:00:00,0,1.0,14.76,62.0,8.9981,24,226,250,2011,12,1610,1384.4287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1326,2011-12-09 17:00:00,0,1.0,13.94,66.0,7.0015,10,352,362,2011,12,1960,1685.4287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1327,2011-12-09 20:00:00,0,1.0,12.3,81.0,0.0,10,140,150,2011,12,900,773.8287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1328,2011-12-10 01:00:00,1,0.0,10.66,70.0,11.0014,11,55,66,2011,12,495,425.5287671232877,0,0,1,1,0,0,0,1,0,0,0,0
1329,2011-12-10 02:00:00,1,0.0,11.48,61.0,6.0032,12,48,60,2011,12,480,412.6287671232877,0,0,1,1,0,0,0,1,0,0,0,0
1330,2011-12-10 06:00:00,1,0.0,9.84,65.0,7.0015,1,10,11,2011,12,70,60.02876712328767,0,0,1,0,0,0,0,1,0,0,0,0
1331,2011-12-10 13:00:00,1,1.0,13.94,34.0,27.9993,16,239,286,2011,12,2135,1835.928767123288,0,0,1,0,0,0,0,1,0,0,0,0
1332,2011-12-10 16:00:00,1,0.0,13.12,31.0,26.0027,16,183,241,2011,12,2075,1784.3287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1333,2011-12-10 17:00:00,1,0.0,11.48,36.0,22.0028,34,151,185,2011,12,1435,1233.9287671232876,0,0,1,0,0,0,0,1,0,0,0,0
1334,2011-12-10 19:00:00,1,0.0,10.66,38.0,19.0012,15,139,154,2011,12,995,855.5287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1335,2011-12-10 21:00:00,1,1.0,9.02,44.0,15.0013,4,79,83,2011,12,475,408.32876712328766,0,0,1,0,0,0,0,1,0,0,0,0
1336,2011-12-11 01:00:00,1,0.0,6.56,59.0,15.0013,8,54,62,2011,12,430,369.6287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1337,2011-12-11 03:00:00,1,0.0,6.56,59.0,8.9981,2,17,19,2011,12,125,107.32876712328768,0,0,1,0,0,0,0,0,1,0,0,0
1338,2011-12-11 08:00:00,1,0.0,6.56,69.0,0.0,4,68,72,2011,12,420,361.0287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1339,2011-12-11 09:00:00,1,1.0,8.2,59.0,0.0,19,88,107,2011,12,820,705.0287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1340,2011-12-11 15:00:00,1,0.0,12.3,26.0,0.0,16,219,266,2011,12,2035,1749.9287671232876,0,0,1,0,0,0,0,0,1,0,0,0
1341,2011-12-11 19:00:00,1,0.0,9.02,55.0,12.998,7,98,105,2011,12,630,541.6287671232876,0,0,1,0,0,0,0,0,1,0,0,0
1342,2011-12-11 23:00:00,1,0.0,8.2,69.0,0.0,4,31,35,2011,12,235,201.92876712328768,0,0,1,0,0,0,0,0,1,0,0,0
1343,2011-12-12 01:00:00,0,1.0,8.2,69.0,0.0,0,9,9,2011,12,45,38.52876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1344,2011-12-12 04:00:00,0,1.0,7.38,74.0,0.0,0,3,3,2011,12,15,12.728767123287671,0,0,1,0,0,0,1,0,0,0,0,0
1345,2011-12-12 13:00:00,0,1.0,12.3,52.0,7.0015,13,153,166,2011,12,1025,881.3287671232877,0,0,1,1,0,0,1,0,0,0,0,0
1346,2011-12-12 14:00:00,0,1.0,13.12,53.0,8.9981,16,95,111,2011,12,795,683.5287671232877,0,0,1,1,0,0,1,0,0,0,0,0
1347,2011-12-12 16:00:00,0,1.0,13.12,57.0,6.0032,5,209,214,2011,12,1145,984.5287671232876,0,0,1,1,0,0,1,0,0,0,0,0
1348,2011-12-13 08:00:00,0,1.0,8.2,69.0,7.0015,9,391,400,2011,12,2135,1835.928767123288,0,0,1,0,0,0,0,0,0,0,1,0
1349,2011-12-13 12:00:00,0,1.0,14.76,43.0,23.9994,20,147,167,2011,12,1135,975.9287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1350,2011-12-13 14:00:00,0,1.0,16.4,37.0,16.9979,18,116,134,2011,12,940,808.2287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1351,2011-12-13 17:00:00,0,1.0,14.76,40.0,12.998,17,381,398,2011,12,2245,1930.528767123288,0,0,1,0,0,0,0,0,0,0,1,0
1352,2011-12-13 22:00:00,0,1.0,12.3,52.0,11.0014,5,102,107,2011,12,610,524.4287671232877,0,0,1,0,0,0,0,0,0,0,1,0
1353,2011-12-14 00:00:00,0,1.0,10.66,75.0,0.0,0,22,22,2011,12,110,94.42876712328768,0,0,1,0,0,0,0,0,0,0,0,1
1354,2011-12-14 01:00:00,0,1.0,10.66,75.0,0.0,0,8,8,2011,12,40,34.22876712328767,0,0,1,0,0,0,0,0,0,0,0,1
1355,2011-12-14 02:00:00,0,1.0,10.66,75.0,0.0,0,2,2,2011,12,10,8.42876712328767,0,0,1,0,0,0,0,0,0,0,0,1
1356,2011-12-14 04:00:00,0,1.0,10.66,75.0,0.0,0,4,4,2011,12,20,17.028767123287672,0,0,1,0,0,0,0,0,0,0,0,1
1357,2011-12-14 06:00:00,0,1.0,10.66,87.0,0.0,0,87,87,2011,12,435,373.9287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1358,2011-12-14 11:00:00,0,1.0,13.94,55.0,0.0,12,103,115,2011,12,755,649.1287671232876,0,0,1,1,0,0,0,0,0,0,0,1
1359,2011-12-14 14:00:00,0,1.0,15.58,54.0,6.0032,17,134,151,2011,12,1010,868.4287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1360,2011-12-15 07:00:00,0,1.0,13.12,70.0,12.998,6,252,258,2011,12,1380,1186.6287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1361,2011-12-15 10:00:00,0,1.0,16.4,58.0,19.9995,4,105,109,2011,12,605,520.1287671232876,0,0,1,1,0,0,0,0,0,1,0,0
1362,2011-12-15 19:00:00,0,1.0,21.32,59.0,19.0012,13,274,287,2011,12,1630,1401.6287671232876,0,0,1,1,0,0,0,0,0,1,0,0
1363,2011-12-15 21:00:00,0,1.0,20.5,63.0,19.9995,10,145,155,2011,12,925,795.3287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1364,2011-12-16 13:00:00,0,1.0,13.94,39.0,23.9994,12,125,137,2011,12,865,743.7287671232876,0,0,1,1,0,0,0,0,0,0,0,0
1365,2011-12-16 15:00:00,0,1.0,13.12,45.0,19.9995,12,141,153,2011,12,945,812.5287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1366,2011-12-16 16:00:00,0,1.0,13.12,45.0,15.0013,12,212,224,2011,12,1300,1117.8287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1367,2011-12-16 17:00:00,0,1.0,13.12,45.0,19.0012,13,352,365,2011,12,2020,1737.0287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1368,2011-12-16 18:00:00,0,1.0,13.12,45.0,16.9979,10,285,295,2011,12,1625,1397.3287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1369,2011-12-16 20:00:00,0,1.0,13.12,45.0,12.998,6,146,152,2011,12,850,730.8287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1370,2011-12-16 23:00:00,0,1.0,12.3,49.0,8.9981,4,71,75,2011,12,435,373.9287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1371,2011-12-17 07:00:00,1,1.0,10.66,56.0,15.0013,0,20,20,2011,12,100,85.82876712328766,0,0,1,1,0,0,0,1,0,0,0,0
1372,2011-12-17 10:00:00,1,0.0,10.66,52.0,19.0012,10,171,181,2011,12,1055,907.1287671232876,0,0,1,1,0,0,0,1,0,0,0,0
1373,2011-12-17 22:00:00,1,0.0,8.2,75.0,11.0014,7,73,80,2011,12,505,434.1287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1374,2011-12-17 23:00:00,1,0.0,8.2,75.0,0.0,6,63,69,2011,12,435,373.9287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1375,2011-12-18 02:00:00,1,0.0,9.02,55.0,7.0015,2,39,41,2011,12,235,201.92876712328768,0,0,1,0,0,0,0,0,1,0,0,0
1376,2011-12-18 05:00:00,1,0.0,8.2,59.0,7.0015,1,4,5,2011,12,40,34.22876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1377,2011-12-18 08:00:00,1,1.0,8.2,69.0,0.0,1,31,32,2011,12,175,150.32876712328766,0,0,1,0,0,0,0,0,1,0,0,0
1378,2011-12-18 11:00:00,1,0.0,9.84,60.0,15.0013,20,168,188,2011,12,1240,1066.2287671232875,0,0,1,1,0,0,0,0,1,0,0,0
1379,2011-12-18 13:00:00,1,0.0,12.3,49.0,19.9995,18,210,228,2011,12,1410,1212.4287671232876,0,0,1,0,0,0,0,0,1,0,0,0
1380,2011-12-18 21:00:00,1,0.0,9.02,64.0,0.0,9,80,89,2011,12,580,498.6287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1381,2011-12-19 00:00:00,0,1.0,8.2,75.0,6.0032,3,14,17,2011,12,130,111.62876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1382,2011-12-19 01:00:00,0,1.0,7.38,80.0,6.0032,3,8,11,2011,12,100,85.82876712328766,0,0,1,0,0,0,1,0,0,0,0,0
1383,2011-12-19 02:00:00,0,1.0,7.38,80.0,6.0032,0,3,3,2011,12,15,12.728767123287671,0,0,1,0,0,0,1,0,0,0,0,0
1384,2011-12-19 05:00:00,0,1.0,5.74,93.0,7.0015,0,21,21,2011,12,105,90.12876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1385,2011-12-19 10:00:00,0,1.0,9.84,67.0,12.998,12,96,108,2011,12,720,619.0287671232877,0,0,1,0,0,0,1,0,0,0,0,0
1386,2011-12-19 11:00:00,0,1.0,10.66,65.0,16.9979,22,105,127,2011,12,965,829.7287671232876,0,0,1,0,0,0,1,0,0,0,0,0
1387,2011-12-19 14:00:00,0,1.0,14.76,46.0,15.0013,30,107,137,2011,12,1135,975.9287671232876,0,0,1,0,0,0,1,0,0,0,0,0
1388,2011-12-19 15:00:00,0,1.0,15.58,46.0,11.0014,24,135,159,2011,12,1155,993.1287671232876,0,0,1,0,0,0,1,0,0,0,0,0
1389,2011-12-19 19:00:00,0,1.0,14.76,53.0,11.0014,17,234,251,2011,12,1510,1298.4287671232876,0,0,1,1,0,0,1,0,0,0,0,0
1390,2011-12-19 22:00:00,0,1.0,14.76,57.0,11.0014,12,95,107,2011,12,715,614.7287671232876,0,0,1,1,0,0,1,0,0,0,0,0
1391,2011-12-19 23:00:00,0,1.0,14.76,53.0,11.0014,10,50,60,2011,12,450,386.82876712328766,0,0,1,0,0,0,1,0,0,0,0,0
1392,2012-01-01 05:00:00,1,0.0,11.48,81.0,7.0015,0,5,5,2012,1,25,21.32876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1393,2012-01-01 16:00:00,1,1.0,18.04,54.0,19.9995,16,147,215,2012,1,2095,1801.528767123288,0,0,1,1,0,0,0,0,1,0,0,0
1394,2012-01-01 18:00:00,1,1.0,18.86,59.0,16.9979,25,81,106,2012,1,905,778.1287671232876,0,0,1,0,1,0,0,0,1,0,0,0
1395,2012-01-01 21:00:00,1,0.0,18.04,67.0,16.9979,10,61,71,2012,1,505,434.1287671232877,0,0,1,1,0,0,0,0,1,0,0,0
1396,2012-01-01 22:00:00,1,0.0,18.86,55.0,27.9993,13,53,66,2012,1,525,451.32876712328766,0,0,1,0,0,0,0,0,1,0,0,0
1397,2012-01-01 23:00:00,1,0.0,18.04,51.0,19.9995,4,25,29,2012,1,205,176.12876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1398,2012-01-02 00:00:00,0,0.0,16.4,40.0,31.0009,8,31,39,2012,1,315,270.72876712328764,0,0,1,0,0,0,1,0,0,0,0,0
1399,2012-01-02 04:00:00,0,0.0,11.48,45.0,22.0028,0,4,4,2012,1,20,17.028767123287672,0,0,1,0,0,0,1,0,0,0,0,0
1400,2012-01-02 20:00:00,0,0.0,9.84,41.0,15.0013,5,83,88,2012,1,515,442.7287671232877,0,0,1,0,0,0,1,0,0,0,0,0
1401,2012-01-02 21:00:00,0,0.0,9.84,41.0,22.0028,3,63,66,2012,1,375,322.32876712328766,0,0,1,1,0,0,1,0,0,0,0,0
1402,2012-01-02 23:00:00,0,0.0,9.02,44.0,16.9979,2,32,34,2012,1,200,171.82876712328766,0,0,1,0,0,0,1,0,0,0,0,0
1403,2012-01-03 00:00:00,0,1.0,8.2,51.0,16.9979,0,13,13,2012,1,65,55.72876712328767,0,0,1,0,0,0,0,0,0,0,1,0
1404,2012-01-03 02:00:00,0,1.0,7.38,51.0,16.9979,0,3,3,2012,1,15,12.728767123287671,0,0,1,0,0,0,0,0,0,0,1,0
1405,2012-01-03 05:00:00,0,1.0,5.74,54.0,12.998,0,12,12,2012,1,60,51.42876712328767,0,0,1,0,0,0,0,0,0,0,1,0
