,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,day,revenue,profit
1295,2011-12-02 13:00:00,Winter,0,1.0,Clear,16.4,47.0,8.9981,19,188,207,2011,12,Friday,1320,1135.0287671232877
1296,2011-12-02 17:00:00,Winter,0,1.0,Clear,17.22,38.0,0.0,20,391,411,2011,12,Friday,2355,2025.1287671232876
1297,2011-12-03 03:00:00,Winter,1,0.0,Clear,9.84,70.0,8.9981,4,5,9,2011,12,Saturday,105,90.12876712328767
1298,2011-12-03 13:00:00,Winter,1,0.0,Clear,14.76,50.0,6.0032,70,222,292,2011,12,Saturday,2510,2158.428767123288
1299,2011-12-04 00:00:00,Winter,1,0.0,Clear,12.3,70.0,7.0015,19,64,83,2011,12,Sunday,700,601.8287671232877
1300,2011-12-04 02:00:00,Winter,1,0.0,Clear,10.66,81.0,0.0,11,51,62,2011,12,Sunday,475,408.32876712328766
1301,2011-12-04 03:00:00,Winter,1,1.0,Clear,11.48,75.0,0.0,7,34,41,2011,12,Sunday,310,266.4287671232877
1302,2011-12-04 06:00:00,Winter,1,1.0,Clear,9.84,93.0,0.0,1,3,4,2011,12,Sunday,35,29.92876712328767
1303,2011-12-04 09:00:00,Winter,1,0.0,Clear,12.3,81.0,0.0,12,114,126,2011,12,Sunday,810,696.4287671232877
1304,2011-12-04 21:00:00,Winter,1,0.0,Clear,14.76,81.0,7.0015,7,65,72,2011,12,Sunday,465,399.72876712328764
1305,2011-12-05 01:00:00,Winter,0,1.0,Clear,13.12,87.0,0.0,2,10,12,2011,12,Monday,90,77.22876712328767
1306,2011-12-05 03:00:00,Winter,0,1.0,Clear,13.12,87.0,0.0,0,2,2,2011,12,Monday,10,8.42876712328767
1307,2011-12-05 04:00:00,Winter,0,1.0,Clear,12.3,87.0,7.0015,0,7,7,2011,12,Monday,35,29.92876712328767
1308,2011-12-05 17:00:00,Winter,0,1.0,Clear,17.22,77.0,0.0,16,430,446,2011,12,Monday,2470,2124.0287671232877
1309,2011-12-05 21:00:00,Winter,0,1.0,Mist,18.04,88.0,6.0032,10,166,176,2011,12,Monday,1030,885.6287671232876
1310,2011-12-06 03:00:00,Winter,0,1.0,Mist,18.86,87.0,12.998,0,3,3,2011,12,Tuesday,15,12.728767123287671
1311,2011-12-06 04:00:00,Winter,0,1.0,Rainy,18.86,88.0,15.0013,0,7,7,2011,12,Tuesday,35,29.92876712328767
1312,2011-12-06 11:00:00,Winter,0,1.0,Rainy,18.86,94.0,16.9979,4,28,32,2011,12,Tuesday,220,189.02876712328768
1313,2011-12-06 14:00:00,Winter,0,1.0,Rainy,19.68,100.0,15.0013,6,69,75,2011,12,Tuesday,465,399.72876712328764
1314,2011-12-06 22:00:00,Winter,0,1.0,Rainy,18.86,100.0,11.0014,5,82,87,2011,12,Tuesday,510,438.4287671232877
1315,2011-12-08 03:00:00,Winter,0,1.0,Clear,10.66,60.0,19.9995,0,1,1,2011,12,Thursday,5,4.1287671232876715
1316,2011-12-08 04:00:00,Winter,0,1.0,Mist,9.84,60.0,31.0009,0,2,2,2011,12,Thursday,10,8.42876712328767
1317,2011-12-08 11:00:00,Winter,0,1.0,Clear,11.48,52.0,16.9979,6,100,106,2011,12,Thursday,620,533.0287671232877
1318,2011-12-08 12:00:00,Winter,0,1.0,Clear,11.48,52.0,22.0028,8,148,156,2011,12,Thursday,900,773.8287671232877
1319,2011-12-08 21:00:00,Winter,0,1.0,Clear,11.48,61.0,6.0032,4,135,139,2011,12,Thursday,755,649.1287671232876
1320,2011-12-09 03:00:00,Winter,0,1.0,Clear,9.02,80.0,0.0,1,5,6,2011,12,Friday,45,38.52876712328767
1321,2011-12-09 04:00:00,Winter,0,1.0,Clear,9.02,80.0,0.0,1,1,2,2011,12,Friday,25,21.32876712328767
1322,2011-12-09 08:00:00,Winter,0,1.0,Clear,9.84,81.0,0.0,7,378,385,2011,12,Friday,2030,1745.6287671232876
1323,2011-12-09 11:00:00,Winter,0,1.0,Clear,13.12,70.0,16.9979,15,121,136,2011,12,Friday,905,778.1287671232876
1324,2011-12-09 13:00:00,Winter,0,1.0,Clear,15.58,50.0,12.998,27,141,168,2011,12,Friday,1245,1070.5287671232877
1325,2011-12-09 16:00:00,Winter,0,1.0,Clear,14.76,62.0,8.9981,24,226,250,2011,12,Friday,1610,1384.4287671232876
1326,2011-12-09 17:00:00,Winter,0,1.0,Clear,13.94,66.0,7.0015,10,352,362,2011,12,Friday,1960,1685.4287671232876
1327,2011-12-09 20:00:00,Winter,0,1.0,Clear,12.3,81.0,0.0,10,140,150,2011,12,Friday,900,773.8287671232877
1328,2011-12-10 01:00:00,Winter,1,0.0,Mist,10.66,70.0,11.0014,11,55,66,2011,12,Saturday,495,425.52876712328765
1329,2011-12-10 02:00:00,Winter,1,0.0,Mist,11.48,61.0,6.0032,12,48,60,2011,12,Saturday,480,412.6287671232877
1330,2011-12-10 06:00:00,Winter,1,0.0,Clear,9.84,65.0,7.0015,1,10,11,2011,12,Saturday,70,60.02876712328767
1331,2011-12-10 13:00:00,Winter,1,1.0,Clear,13.94,34.0,27.9993,47,239,286,2011,12,Saturday,2135,1835.9287671232876
1332,2011-12-10 16:00:00,Winter,1,0.0,Clear,13.12,31.0,26.0027,58,183,241,2011,12,Saturday,2075,1784.3287671232877
1333,2011-12-10 17:00:00,Winter,1,0.0,Clear,11.48,36.0,22.0028,34,151,185,2011,12,Saturday,1435,1233.9287671232876
1334,2011-12-10 19:00:00,Winter,1,0.0,Clear,10.66,38.0,19.0012,15,139,154,2011,12,Saturday,995,855.5287671232877
1335,2011-12-10 21:00:00,Winter,1,1.0,Clear,9.02,44.0,15.0013,4,79,83,2011,12,Saturday,475,408.32876712328766
1336,2011-12-11 01:00:00,Winter,1,0.0,Clear,6.56,59.0,15.0013,8,54,62,2011,12,Sunday,430,369.6287671232877
1337,2011-12-11 03:00:00,Winter,1,0.0,Clear,6.56,59.0,8.9981,2,17,19,2011,12,Sunday,125,107.32876712328768
1338,2011-12-11 08:00:00,Winter,1,0.0,Clear,6.56,69.0,0.0,4,68,72,2011,12,Sunday,420,361.02876712328765
1339,2011-12-11 09:00:00,Winter,1,1.0,Clear,8.2,59.0,0.0,19,88,107,2011,12,Sunday,820,705.0287671232877
1340,2011-12-11 15:00:00,Winter,1,0.0,Clear,12.3,26.0,0.0,47,219,266,2011,12,Sunday,2035,1749.9287671232876
1341,2011-12-11 19:00:00,Winter,1,0.0,Clear,9.02,55.0,12.998,7,98,105,2011,12,Sunday,630,541.6287671232876
1342,2011-12-11 23:00:00,Winter,1,0.0,Clear,8.2,69.0,0.0,4,31,35,2011,12,Sunday,235,201.92876712328766
1343,2011-12-12 01:00:00,Winter,0,1.0,Clear,8.2,69.0,0.0,0,9,9,2011,12,Monday,45,38.52876712328767
1344,2011-12-12 04:00:00,Winter,0,1.0,Clear,7.38,74.0,0.0,0,3,3,2011,12,Monday,15,12.728767123287671
1345,2011-12-12 13:00:00,Winter,0,1.0,Mist,12.3,52.0,7.0015,13,153,166,2011,12,Monday,1025,881.3287671232877
1346,2011-12-12 14:00:00,Winter,0,1.0,Mist,13.12,53.0,8.9981,16,95,111,2011,12,Monday,795,683.5287671232877
1347,2011-12-12 16:00:00,Winter,0,1.0,Mist,13.12,57.0,6.0032,5,209,214,2011,12,Monday,1145,984.5287671232877
1348,2011-12-13 08:00:00,Winter,0,1.0,Clear,8.2,69.0,7.0015,9,391,400,2011,12,Tuesday,2135,1835.9287671232876
1349,2011-12-13 12:00:00,Winter,0,1.0,Clear,14.76,43.0,23.9994,20,147,167,2011,12,Tuesday,1135,975.9287671232877
1350,2011-12-13 14:00:00,Winter,0,1.0,Clear,16.4,37.0,16.9979,18,116,134,2011,12,Tuesday,940,808.2287671232876
1351,2011-12-13 17:00:00,Winter,0,1.0,Clear,14.76,40.0,12.998,17,381,398,2011,12,Tuesday,2245,1930.5287671232877
1352,2011-12-13 22:00:00,Winter,0,1.0,Clear,12.3,52.0,11.0014,5,102,107,2011,12,Tuesday,610,524.4287671232877
1353,2011-12-14 00:00:00,Winter,0,1.0,Clear,10.66,75.0,0.0,0,22,22,2011,12,Wednesday,110,94.42876712328767
1354,2011-12-14 01:00:00,Winter,0,1.0,Clear,10.66,75.0,0.0,0,8,8,2011,12,Wednesday,40,34.22876712328767
1355,2011-12-14 02:00:00,Winter,0,1.0,Clear,10.66,75.0,0.0,0,2,2,2011,12,Wednesday,10,8.42876712328767
1356,2011-12-14 04:00:00,Winter,0,1.0,Clear,10.66,75.0,0.0,0,4,4,2011,12,Wednesday,20,17.028767123287672
1357,2011-12-14 06:00:00,Winter,0,1.0,Mist,10.66,87.0,0.0,0,87,87,2011,12,Wednesday,435,373.9287671232877
1358,2011-12-14 11:00:00,Winter,0,1.0,Mist,13.94,55.0,0.0,12,103,115,2011,12,Wednesday,755,649.1287671232876
1359,2011-12-14 14:00:00,Winter,0,1.0,Mist,15.58,54.0,6.0032,17,134,151,2011,12,Wednesday,1010,868.4287671232877
1360,2011-12-15 07:00:00,Winter,0,1.0,Clear,13.12,70.0,12.998,6,252,258,2011,12,Thursday,1380,1186.6287671232876
1361,2011-12-15 10:00:00,Winter,0,1.0,Mist,16.4,58.0,19.9995,4,105,109,2011,12,Thursday,605,520.1287671232876
1362,2011-12-15 19:00:00,Winter,0,1.0,Mist,21.32,59.0,19.0012,13,274,287,2011,12,Thursday,1630,1401.6287671232876
1363,2011-12-15 21:00:00,Winter,0,1.0,Clear,20.5,63.0,19.9995,10,145,155,2011,12,Thursday,925,795.3287671232877
1364,2011-12-16 13:00:00,Winter,0,1.0,Mist,13.94,39.0,23.9994,12,125,137,2011,12,Friday,865,743.7287671232876
1365,2011-12-16 15:00:00,Winter,0,1.0,Mist,13.12,45.0,19.9995,12,141,153,2011,12,Friday,945,812.5287671232877
1366,2011-12-16 16:00:00,Winter,0,1.0,Mist,13.12,45.0,15.0013,12,212,224,2011,12,Friday,1300,1117.8287671232877
1367,2011-12-16 17:00:00,Winter,0,1.0,Mist,13.12,45.0,19.0012,13,352,365,2011,12,Friday,2020,1737.0287671232877
1368,2011-12-16 18:00:00,Winter,0,1.0,Mist,13.12,45.0,16.9979,10,285,295,2011,12,Friday,1625,1397.3287671232877
1369,2011-12-16 20:00:00,Winter,0,1.0,Mist,13.12,45.0,12.998,6,146,152,2011,12,Friday,850,730.8287671232877
1370,2011-12-16 23:00:00,Winter,0,1.0,Mist,12.3,49.0,8.9981,4,71,75,2011,12,Friday,435,373.9287671232877
1371,2011-12-17 07:00:00,Winter,1,1.0,Mist,10.66,56.0,15.0013,0,20,20,2011,12,Saturday,100,85.82876712328766
1372,2011-12-17 10:00:00,Winter,1,0.0,Mist,10.66,52.0,19.0012,10,171,181,2011,12,Saturday,1055,907.1287671232876
1373,2011-12-17 22:00:00,Winter,1,0.0,Clear,8.2,75.0,11.0014,7,73,80,2011,12,Saturday,505,434.1287671232877
1374,2011-12-17 23:00:00,Winter,1,0.0,Clear,8.2,75.0,0.0,6,63,69,2011,12,Saturday,435,373.9287671232877
1375,2011-12-18 02:00:00,Winter,1,0.0,Clear,9.02,55.0,7.0015,2,39,41,2011,12,Sunday,235,201.92876712328766
1376,2011-12-18 05:00:00,Winter,1,0.0,Clear,8.2,59.0,7.0015,1,4,5,2011,12,Sunday,40,34.22876712328767
1377,2011-12-18 08:00:00,Winter,1,1.0,Clear,8.2,69.0,0.0,1,31,32,2011,12,Sunday,175,150.32876712328766
1378,2011-12-18 11:00:00,Winter,1,0.0,Mist,9.84,60.0,15.0013,20,168,188,2011,12,Sunday,1240,1066.2287671232875
1379,2011-12-18 13:00:00,Winter,1,0.0,Clear,12.3,49.0,19.9995,18,210,228,2011,12,Sunday,1410,1212.4287671232876
1380,2011-12-18 21:00:00,Winter,1,0.0,Clear,9.02,64.0,0.0,9,80,89,2011,12,Sunday,580,498.6287671232877
1381,2011-12-19 00:00:00,Winter,0,1.0,Clear,8.2,75.0,6.0032,3,14,17,2011,12,Monday,130,111.62876712328767
1382,2011-12-19 01:00:00,Winter,0,1.0,Clear,7.38,80.0,6.0032,3,8,11,2011,12,Monday,100,85.82876712328766
1383,2011-12-19 02:00:00,Winter,0,1.0,Clear,7.38,80.0,6.0032,0,3,3,2011,12,Monday,15,12.728767123287671
1384,2011-12-19 05:00:00,Winter,0,1.0,Clear,5.74,93.0,7.0015,0,21,21,2011,12,Monday,105,90.12876712328767
1385,2011-12-19 10:00:00,Winter,0,1.0,Clear,9.84,67.0,12.998,12,96,108,2011,12,Monday,720,619.0287671232877
1386,2011-12-19 11:00:00,Winter,0,1.0,Clear,10.66,65.0,16.9979,22,105,127,2011,12,Monday,965,829.7287671232876
1387,2011-12-19 14:00:00,Winter,0,1.0,Clear,14.76,46.0,15.0013,30,107,137,2011,12,Monday,1135,975.9287671232877
1388,2011-12-19 15:00:00,Winter,0,1.0,Clear,15.58,46.0,11.0014,24,135,159,2011,12,Monday,1155,993.1287671232876
1389,2011-12-19 19:00:00,Winter,0,1.0,Mist,14.76,53.0,11.0014,17,234,251,2011,12,Monday,1510,1298.4287671232876
1390,2011-12-19 22:00:00,Winter,0,1.0,Mist,14.76,57.0,11.0014,12,95,107,2011,12,Monday,715,614.7287671232876
1391,2011-12-19 23:00:00,Winter,0,1.0,Clear,14.76,53.0,11.0014,10,50,60,2011,12,Monday,450,386.82876712328766
1392,2012-01-01 05:00:00,Winter,1,0.0,Clear,11.48,81.0,7.0015,0,5,5,2012,1,Sunday,25,21.32876712328767
1393,2012-01-01 16:00:00,Winter,1,1.0,Mist,18.04,54.0,19.9995,68,147,215,2012,1,Sunday,2095,1801.5287671232877
1394,2012-01-01 18:00:00,Winter,1,1.0,Rainy,18.86,59.0,16.9979,25,81,106,2012,1,Sunday,905,778.1287671232876
1395,2012-01-01 21:00:00,Winter,1,0.0,Mist,18.04,67.0,16.9979,10,61,71,2012,1,Sunday,505,434.1287671232877
1396,2012-01-01 22:00:00,Winter,1,0.0,Clear,18.86,55.0,27.9993,13,53,66,2012,1,Sunday,525,451.32876712328766
1397,2012-01-01 23:00:00,Winter,1,0.0,Clear,18.04,51.0,19.9995,4,25,29,2012,1,Sunday,205,176.12876712328767
1398,2012-01-02 00:00:00,Winter,0,0.0,Clear,16.4,40.0,31.0009,8,31,39,2012,1,Monday,315,270.72876712328764
1399,2012-01-02 04:00:00,Winter,0,0.0,Clear,11.48,45.0,22.0028,0,4,4,2012,1,Monday,20,17.028767123287672
1400,2012-01-02 20:00:00,Winter,0,0.0,Clear,9.84,41.0,15.0013,5,83,88,2012,1,Monday,515,442.72876712328764
1401,2012-01-02 21:00:00,Winter,0,0.0,Mist,9.84,41.0,22.0028,3,63,66,2012,1,Monday,375,322.32876712328766
1402,2012-01-02 23:00:00,Winter,0,0.0,Clear,9.02,44.0,16.9979,2,32,34,2012,1,Monday,200,171.82876712328766
1403,2012-01-03 00:00:00,Winter,0,1.0,Clear,8.2,51.0,16.9979,0,13,13,2012,1,Tuesday,65,55.72876712328767
1404,2012-01-03 02:00:00,Winter,0,1.0,Clear,7.38,51.0,16.9979,0,3,3,2012,1,Tuesday,15,12.728767123287671
1405,2012-01-03 05:00:00,Winter,0,1.0,Clear,5.74,54.0,12.998,0,12,12,2012,1,Tuesday,60,51.42876712328767
1406,2012-01-03 07:00:00,Winter,0,1.0,Clear,5.74,59.0,16.9979,2,168,170,2012,1,Tuesday,880,756.6287671232876
1407,2012-01-03 10:00:00,Winter,0,1.0,Clear,6.56,47.0,31.0009,5,55,60,2012,1,Tuesday,375,322.32876712328766
1408,2012-01-03 16:00:00,Winter,0,1.0,Clear,5.74,39.0,39.0007,7,129,136,2012,1,Tuesday,785,674.9287671232877
1409,2012-01-03 19:00:00,Winter,0,1.0,Clear,4.92,28.0,27.9993,4,152,156,2012,1,Tuesday,840,722.2287671232876
1410,2012-01-03 21:00:00,Winter,0,1.0,Clear,4.1,36.0,15.0013,2,66,68,2012,1,Tuesday,370,318.02876712328765
1411,2012-01-04 00:00:00,Winter,0,1.0,Clear,3.28,42.0,22.0028,0,9,9,2012,1,Wednesday,45,38.52876712328767
1412,2012-01-04 07:00:00,Winter,0,1.0,Clear,0.82,44.0,12.998,1,151,152,2012,1,Wednesday,775,666.3287671232877
1413,2012-01-04 12:00:00,Winter,0,1.0,Mist,4.1,46.0,12.998,9,75,84,2012,1,Wednesday,555,477.1287671232877
1414,2012-01-04 13:00:00,Winter,0,1.0,Mist,5.74,43.0,16.9979,9,82,91,2012,1,Wednesday,590,507.22876712328764
1415,2012-01-04 17:00:00,Winter,0,1.0,Mist,8.2,40.0,12.998,9,272,281,2012,1,Wednesday,1540,1324.2287671232875
1416,2012-01-04 21:00:00,Winter,0,1.0,Mist,8.2,44.0,0.0,2,88,90,2012,1,Wednesday,480,412.6287671232877
1417,2012-01-04 22:00:00,Winter,0,1.0,Mist,8.2,47.0,6.0032,4,48,52,2012,1,Wednesday,320,275.02876712328765
1418,2012-01-04 23:00:00,Winter,0,1.0,Mist,8.2,44.0,7.0015,0,32,32,2012,1,Wednesday,160,137.42876712328768
1419,2012-01-05 03:00:00,Winter,0,1.0,Clear,8.2,61.0,0.0,0,4,4,2012,1,Thursday,20,17.028767123287672
1420,2012-01-05 09:00:00,Winter,0,1.0,Mist,9.02,69.0,0.0,7,220,227,2012,1,Thursday,1240,1066.2287671232875
1421,2012-01-05 11:00:00,Winter,0,1.0,Clear,12.3,49.0,0.0,6,78,84,2012,1,Thursday,510,438.4287671232877
1422,2012-01-05 17:00:00,Winter,0,1.0,Mist,14.76,34.0,12.998,19,393,412,2012,1,Thursday,2345,2016.5287671232877
1423,2012-01-05 19:00:00,Winter,0,1.0,Clear,13.94,34.0,6.0032,10,255,265,2012,1,Thursday,1475,1268.3287671232877
1424,2012-01-05 23:00:00,Winter,0,1.0,Clear,9.84,70.0,7.0015,4,56,60,2012,1,Thursday,360,309.4287671232877
1425,2012-01-06 05:00:00,Winter,0,1.0,Mist,8.2,80.0,8.9981,0,13,13,2012,1,Friday,65,55.72876712328767
1426,2012-01-06 08:00:00,Winter,0,1.0,Clear,9.84,70.0,8.9981,11,436,447,2012,1,Friday,2400,2063.8287671232874
1427,2012-01-06 09:00:00,Winter,0,1.0,Clear,9.84,70.0,11.0014,4,237,241,2012,1,Friday,1265,1087.7287671232875
1428,2012-01-06 16:00:00,Winter,0,1.0,Clear,21.32,27.0,19.0012,35,259,294,2012,1,Friday,1995,1715.5287671232877
1429,2012-01-06 20:00:00,Winter,0,1.0,Clear,17.22,41.0,12.998,14,163,177,2012,1,Friday,1095,941.5287671232877
1430,2012-01-06 23:00:00,Winter,0,1.0,Clear,14.76,50.0,0.0,13,88,101,2012,1,Friday,700,601.8287671232877
1431,2012-01-07 11:00:00,Winter,1,0.0,Clear,13.94,57.0,15.0013,74,250,324,2012,1,Saturday,2730,2347.6287671232876
1432,2012-01-07 12:00:00,Winter,1,0.0,Clear,16.4,43.0,15.0013,100,276,376,2012,1,Saturday,3380,2906.6287671232876
1433,2012-01-07 14:00:00,Winter,1,0.0,Clear,20.5,42.0,19.0012,156,356,512,2012,1,Saturday,4900,4213.828767123287
1434,2012-01-07 23:00:00,Winter,1,0.0,Clear,17.22,38.0,15.0013,16,103,119,2012,1,Saturday,835,717.9287671232877
1435,2012-01-08 04:00:00,Winter,1,0.0,Clear,13.12,49.0,16.9979,2,4,6,2012,1,Sunday,60,51.42876712328767
1436,2012-01-08 06:00:00,Winter,1,0.0,Mist,12.3,52.0,0.0,0,2,2,2012,1,Sunday,10,8.42876712328767
1437,2012-01-08 13:00:00,Winter,1,0.0,Clear,16.4,37.0,19.9995,77,266,343,2012,1,Sunday,2870,2468.0287671232877
1438,2012-01-08 17:00:00,Winter,1,0.0,Clear,15.58,40.0,15.0013,22,197,219,2012,1,Sunday,1425,1225.3287671232877
1439,2012-01-08 23:00:00,Winter,1,1.0,Clear,10.66,56.0,16.9979,0,30,30,2012,1,Sunday,150,128.82876712328766
1440,2012-01-09 02:00:00,Winter,0,1.0,Clear,9.84,56.0,8.9981,2,3,5,2012,1,Monday,55,47.12876712328767
1441,2012-01-09 10:00:00,Winter,0,1.0,Clear,9.84,60.0,0.0,13,95,108,2012,1,Monday,735,631.9287671232877
1442,2012-01-09 16:00:00,Winter,0,1.0,Rainy,9.02,87.0,6.0032,3,46,49,2012,1,Monday,290,249.22876712328767
1443,2012-01-09 18:00:00,Winter,0,1.0,Snowy,8.2,86.0,6.0032,6,158,164,2012,1,Monday,910,782.4287671232877
1444,2012-01-09 19:00:00,Winter,0,1.0,Rainy,8.2,93.0,6.0032,3,187,190,2012,1,Monday,995,855.5287671232877
1445,2012-01-09 21:00:00,Winter,0,1.0,Mist,8.2,93.0,0.0,1,78,79,2012,1,Monday,410,352.4287671232877
1446,2012-01-10 01:00:00,Winter,0,1.0,Mist,9.02,93.0,7.0015,2,3,5,2012,1,Tuesday,55,47.12876712328767
1447,2012-01-10 04:00:00,Winter,0,1.0,Mist,8.2,86.0,11.0014,0,4,4,2012,1,Tuesday,20,17.028767123287672
1448,2012-01-10 05:00:00,Winter,0,1.0,Clear,16.4,47.0,15.0013,0,23,23,2012,1,Tuesday,115,98.72876712328767
1449,2012-01-10 06:00:00,Winter,0,1.0,Mist,7.38,93.0,12.998,0,79,79,2012,1,Tuesday,395,339.52876712328765
1450,2012-01-10 08:00:00,Winter,0,1.0,Mist,7.38,93.0,11.0014,6,465,471,2012,1,Tuesday,2445,2102.5287671232877
1451,2012-01-10 09:00:00,Winter,0,1.0,Mist,7.38,93.0,11.0014,11,184,195,2012,1,Tuesday,1140,980.2287671232876
1452,2012-01-10 12:00:00,Winter,0,1.0,Clear,17.22,38.0,19.9995,13,127,140,2012,1,Tuesday,895,769.5287671232877
1453,2012-01-10 13:00:00,Winter,0,1.0,Clear,17.22,38.0,19.9995,15,163,178,2012,1,Tuesday,1115,958.7287671232876
1454,2012-01-10 15:00:00,Winter,0,1.0,Clear,17.22,38.0,19.9995,17,119,136,2012,1,Tuesday,935,803.9287671232877
1455,2012-01-10 17:00:00,Winter,0,1.0,Clear,17.22,38.0,16.9979,14,446,460,2012,1,Tuesday,2510,2158.428767123288
1456,2012-01-10 18:00:00,Winter,0,1.0,Clear,16.4,40.0,7.0015,13,372,385,2012,1,Tuesday,2120,1823.0287671232877
1457,2012-01-10 19:00:00,Winter,0,1.0,Clear,15.58,46.0,7.0015,11,270,281,2012,1,Tuesday,1570,1350.0287671232877
1458,2012-01-10 22:00:00,Winter,0,1.0,Clear,12.3,70.0,6.0032,10,104,114,2012,1,Tuesday,720,619.0287671232877
1459,2012-01-11 01:00:00,Winter,0,1.0,Clear,9.84,87.0,6.0032,1,6,7,2012,1,Wednesday,50,42.82876712328767
1460,2012-01-11 04:00:00,Winter,0,1.0,Clear,8.2,80.0,8.9981,0,2,2,2012,1,Wednesday,10,8.42876712328767
1461,2012-01-11 11:00:00,Winter,0,1.0,Mist,10.66,87.0,6.0032,9,90,99,2012,1,Wednesday,630,541.6287671232876
1462,2012-01-11 14:00:00,Winter,0,1.0,Rainy,13.12,81.0,7.0015,3,70,73,2012,1,Wednesday,410,352.4287671232877
1463,2012-01-11 15:00:00,Winter,0,1.0,Mist,13.94,87.0,6.0032,6,73,79,2012,1,Wednesday,485,416.9287671232877
1464,2012-01-12 01:00:00,Winter,0,1.0,Rainy,14.76,93.0,12.998,0,3,3,2012,1,Thursday,15,12.728767123287671
1465,2012-01-12 06:00:00,Winter,0,1.0,Rainy,14.76,93.0,8.9981,1,88,89,2012,1,Thursday,460,395.4287671232877
1466,2012-01-12 13:00:00,Winter,0,1.0,Clear,17.22,77.0,11.0014,13,170,183,2012,1,Thursday,1110,954.4287671232877
1467,2012-01-12 14:00:00,Winter,0,1.0,Clear,17.22,77.0,11.0014,24,132,156,2012,1,Thursday,1140,980.2287671232876
1468,2012-01-12 15:00:00,Winter,0,1.0,Clear,18.04,72.0,8.9981,32,156,188,2012,1,Thursday,1420,1221.0287671232877
1469,2012-01-12 19:00:00,Winter,0,1.0,Mist,17.22,71.0,11.0014,17,313,330,2012,1,Thursday,1905,1638.1287671232876
1470,2012-01-13 01:00:00,Winter,0,1.0,Mist,15.58,76.0,19.9995,0,12,12,2012,1,Friday,60,51.42876712328767
1471,2012-01-13 02:00:00,Winter,0,1.0,Clear,16.4,76.0,23.9994,1,13,14,2012,1,Friday,85,72.92876712328767
1472,2012-01-13 04:00:00,Winter,0,1.0,Rainy,13.12,70.0,32.9975,1,2,3,2012,1,Friday,30,25.628767123287673
1473,2012-01-13 06:00:00,Winter,0,1.0,Mist,10.66,75.0,15.0013,2,71,73,2012,1,Friday,395,339.52876712328765
1474,2012-01-13 07:00:00,Winter,0,1.0,Clear,10.66,60.0,15.0013,3,174,177,2012,1,Friday,930,799.6287671232876
1475,2012-01-13 11:00:00,Winter,0,1.0,Clear,9.84,38.0,40.9973,12,102,114,2012,1,Friday,750,644.8287671232877
1476,2012-01-13 12:00:00,Winter,0,1.0,Clear,9.84,38.0,32.9975,14,140,154,2012,1,Friday,980,842.6287671232876
1477,2012-01-13 22:00:00,Winter,0,1.0,Clear,8.2,47.0,22.0028,7,58,65,2012,1,Friday,430,369.6287671232877
1478,2012-01-14 05:00:00,Winter,1,0.0,Clear,5.74,50.0,8.9981,0,4,4,2012,1,Saturday,20,17.028767123287672
1479,2012-01-14 10:00:00,Winter,1,0.0,Clear,6.56,47.0,0.0,14,135,149,2012,1,Saturday,955,821.1287671232876
1480,2012-01-14 13:00:00,Winter,1,0.0,Clear,9.02,44.0,19.0012,38,182,220,2012,1,Saturday,1670,1436.0287671232877
1481,2012-01-14 16:00:00,Winter,1,0.0,Clear,9.84,38.0,15.0013,28,178,206,2012,1,Saturday,1450,1246.8287671232877
1482,2012-01-14 17:00:00,Winter,1,0.0,Clear,9.84,41.0,16.9979,15,129,144,2012,1,Saturday,945,812.5287671232877
1483,2012-01-14 18:00:00,Winter,1,0.0,Clear,9.02,41.0,12.998,21,122,143,2012,1,Saturday,1030,885.6287671232876
1484,2012-01-14 22:00:00,Winter,1,0.0,Clear,6.56,47.0,23.9994,4,62,66,2012,1,Saturday,390,335.22876712328764
1485,2012-01-14 23:00:00,Winter,1,1.0,Clear,6.56,47.0,15.0013,5,71,76,2012,1,Saturday,455,391.1287671232877
1486,2012-01-15 03:00:00,Winter,1,0.0,Mist,6.56,48.0,26.0027,1,24,25,2012,1,Sunday,140,120.22876712328767
1487,2012-01-15 04:00:00,Winter,1,0.0,Mist,6.56,47.0,26.0027,1,5,6,2012,1,Sunday,45,38.52876712328767
1488,2012-01-15 06:00:00,Winter,1,0.0,Mist,5.74,50.0,19.0012,1,7,8,2012,1,Sunday,55,47.12876712328767
1489,2012-01-15 10:00:00,Winter,1,0.0,Clear,5.74,54.0,19.0012,11,115,126,2012,1,Sunday,795,683.5287671232877
1490,2012-01-15 11:00:00,Winter,1,1.0,Clear,6.56,47.0,15.0013,21,144,165,2012,1,Sunday,1140,980.2287671232876
1491,2012-01-15 12:00:00,Winter,1,0.0,Clear,7.38,40.0,19.9995,42,192,234,2012,1,Sunday,1800,1547.8287671232877
1492,2012-01-15 16:00:00,Winter,1,1.0,Clear,9.02,29.0,19.9995,31,174,205,2012,1,Sunday,1490,1281.2287671232875
1493,2012-01-15 21:00:00,Winter,1,0.0,Clear,6.56,40.0,11.0014,1,71,72,2012,1,Sunday,375,322.32876712328766
1494,2012-01-15 22:00:00,Winter,1,0.0,Clear,7.38,37.0,6.0032,2,58,60,2012,1,Sunday,330,283.6287671232877
1495,2012-01-16 01:00:00,Winter,0,0.0,Clear,5.74,43.0,7.0015,2,18,20,2012,1,Monday,130,111.62876712328767
