,holiday,workingday,temp,humidity,windspeed,rented_bikes_count,year,month,revenue,profit,season_Spring,season_Summer,season_Winter,weather_Mist,weather_Rainy,weather_Snowy,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday
1343,0,1.0,8.2,69.0,0.0,9,2011,12,45,38.52876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1344,0,1.0,7.38,74.0,0.0,3,2011,12,15,12.728767123287671,0,0,1,0,0,0,1,0,0,0,0,0
1345,0,1.0,12.3,52.0,7.0015,166,2011,12,1025,881.3287671232877,0,0,1,1,0,0,1,0,0,0,0,0
1346,0,1.0,13.12,53.0,8.9981,111,2011,12,795,683.5287671232877,0,0,1,1,0,0,1,0,0,0,0,0
1347,0,1.0,13.12,57.0,6.0032,214,2011,12,1145,984.5287671232876,0,0,1,1,0,0,1,0,0,0,0,0
1348,0,1.0,8.2,69.0,7.0015,400,2011,12,2135,1835.928767123288,0,0,1,0,0,0,0,0,0,0,1,0
1349,0,1.0,14.76,43.0,23.9994,167,2011,12,1135,975.9287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1350,0,1.0,16.4,37.0,16.9979,134,2011,12,940,808.2287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1351,0,1.0,14.76,40.0,12.998,398,2011,12,2245,1930.528767123288,0,0,1,0,0,0,0,0,0,0,1,0
1352,0,1.0,12.3,52.0,11.0014,107,2011,12,610,524.4287671232877,0,0,1,0,0,0,0,0,0,0,1,0
1353,0,1.0,10.66,75.0,0.0,22,2011,12,110,94.42876712328768,0,0,1,0,0,0,0,0,0,0,0,1
1354,0,1.0,10.66,75.0,0.0,8,2011,12,40,34.22876712328767,0,0,1,0,0,0,0,0,0,0,0,1
1355,0,1.0,10.66,75.0,0.0,2,2011,12,10,8.42876712328767,0,0,1,0,0,0,0,0,0,0,0,1
1356,0,1.0,10.66,75.0,0.0,4,2011,12,20,17.028767123287672,0,0,1,0,0,0,0,0,0,0,0,1
1357,0,1.0,10.66,87.0,0.0,87,2011,12,435,373.9287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1358,0,1.0,13.94,55.0,0.0,115,2011,12,755,649.1287671232876,0,0,1,1,0,0,0,0,0,0,0,1
1359,0,1.0,15.58,54.0,6.0032,151,2011,12,1010,868.4287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1360,0,1.0,13.12,70.0,12.998,258,2011,12,1380,1186.6287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1361,0,1.0,16.4,58.0,19.9995,109,2011,12,605,520.1287671232876,0,0,1,1,0,0,0,0,0,1,0,0
1362,0,1.0,21.32,59.0,19.0012,287,2011,12,1630,1401.6287671232876,0,0,1,1,0,0,0,0,0,1,0,0
1363,0,1.0,20.5,63.0,19.9995,155,2011,12,925,795.3287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1364,0,1.0,13.94,39.0,23.9994,137,2011,12,865,743.7287671232876,0,0,1,1,0,0,0,0,0,0,0,0
1365,0,1.0,13.12,45.0,19.9995,153,2011,12,945,812.5287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1366,0,1.0,13.12,45.0,15.0013,224,2011,12,1300,1117.8287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1367,0,1.0,13.12,45.0,19.0012,365,2011,12,2020,1737.0287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1368,0,1.0,13.12,45.0,16.9979,295,2011,12,1625,1397.3287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1369,0,1.0,13.12,45.0,12.998,152,2011,12,850,730.8287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1370,0,1.0,12.3,49.0,8.9981,75,2011,12,435,373.9287671232877,0,0,1,1,0,0,0,0,0,0,0,0
1371,1,1.0,10.66,56.0,15.0013,20,2011,12,100,85.82876712328766,0,0,1,1,0,0,0,1,0,0,0,0
1372,1,0.0,10.66,52.0,19.0012,181,2011,12,1055,907.1287671232876,0,0,1,1,0,0,0,1,0,0,0,0
1373,1,0.0,8.2,75.0,11.0014,80,2011,12,505,434.1287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1374,1,0.0,8.2,75.0,0.0,69,2011,12,435,373.9287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1375,1,0.0,9.02,55.0,7.0015,41,2011,12,235,201.92876712328768,0,0,1,0,0,0,0,0,1,0,0,0
1376,1,0.0,8.2,59.0,7.0015,5,2011,12,40,34.22876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1377,1,1.0,8.2,69.0,0.0,32,2011,12,175,150.32876712328766,0,0,1,0,0,0,0,0,1,0,0,0
1378,1,0.0,9.84,60.0,15.0013,188,2011,12,1240,1066.2287671232875,0,0,1,1,0,0,0,0,1,0,0,0
1379,1,0.0,12.3,49.0,19.9995,228,2011,12,1410,1212.4287671232876,0,0,1,0,0,0,0,0,1,0,0,0
1380,1,0.0,9.02,64.0,0.0,89,2011,12,580,498.6287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1381,0,1.0,8.2,75.0,6.0032,17,2011,12,130,111.62876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1382,0,1.0,7.38,80.0,6.0032,11,2011,12,100,85.82876712328766,0,0,1,0,0,0,1,0,0,0,0,0
1383,0,1.0,7.38,80.0,6.0032,3,2011,12,15,12.728767123287671,0,0,1,0,0,0,1,0,0,0,0,0
1384,0,1.0,5.74,93.0,7.0015,21,2011,12,105,90.12876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1385,0,1.0,9.84,67.0,12.998,108,2011,12,720,619.0287671232877,0,0,1,0,0,0,1,0,0,0,0,0
1386,0,1.0,10.66,65.0,16.9979,127,2011,12,965,829.7287671232876,0,0,1,0,0,0,1,0,0,0,0,0
1387,0,1.0,14.76,46.0,15.0013,137,2011,12,1135,975.9287671232876,0,0,1,0,0,0,1,0,0,0,0,0
1388,0,1.0,15.58,46.0,11.0014,159,2011,12,1155,993.1287671232876,0,0,1,0,0,0,1,0,0,0,0,0
1389,0,1.0,14.76,53.0,11.0014,251,2011,12,1510,1298.4287671232876,0,0,1,1,0,0,1,0,0,0,0,0
1390,0,1.0,14.76,57.0,11.0014,107,2011,12,715,614.7287671232876,0,0,1,1,0,0,1,0,0,0,0,0
1391,0,1.0,14.76,53.0,11.0014,60,2011,12,450,386.82876712328766,0,0,1,0,0,0,1,0,0,0,0,0
1392,1,0.0,11.48,81.0,7.0015,5,2012,1,25,21.32876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1393,1,1.0,18.04,54.0,19.9995,215,2012,1,2095,1801.528767123288,0,0,1,1,0,0,0,0,1,0,0,0
1394,1,1.0,18.86,59.0,16.9979,106,2012,1,905,778.1287671232876,0,0,1,0,1,0,0,0,1,0,0,0
1395,1,0.0,18.04,67.0,16.9979,71,2012,1,505,434.1287671232877,0,0,1,1,0,0,0,0,1,0,0,0
1396,1,0.0,18.86,55.0,27.9993,66,2012,1,525,451.32876712328766,0,0,1,0,0,0,0,0,1,0,0,0
1397,1,0.0,18.04,51.0,19.9995,29,2012,1,205,176.12876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1398,0,0.0,16.4,40.0,31.0009,39,2012,1,315,270.72876712328764,0,0,1,0,0,0,1,0,0,0,0,0
1399,0,0.0,11.48,45.0,22.0028,4,2012,1,20,17.028767123287672,0,0,1,0,0,0,1,0,0,0,0,0
1400,0,0.0,9.84,41.0,15.0013,88,2012,1,515,442.7287671232877,0,0,1,0,0,0,1,0,0,0,0,0
1401,0,0.0,9.84,41.0,22.0028,66,2012,1,375,322.32876712328766,0,0,1,1,0,0,1,0,0,0,0,0
1402,0,0.0,9.02,44.0,16.9979,34,2012,1,200,171.82876712328766,0,0,1,0,0,0,1,0,0,0,0,0
1403,0,1.0,8.2,51.0,16.9979,13,2012,1,65,55.72876712328767,0,0,1,0,0,0,0,0,0,0,1,0
1404,0,1.0,7.38,51.0,16.9979,3,2012,1,15,12.728767123287671,0,0,1,0,0,0,0,0,0,0,1,0
1405,0,1.0,5.74,54.0,12.998,12,2012,1,60,51.42876712328767,0,0,1,0,0,0,0,0,0,0,1,0
1406,0,1.0,5.74,59.0,16.9979,170,2012,1,880,756.6287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1407,0,1.0,6.56,47.0,31.0009,60,2012,1,375,322.32876712328766,0,0,1,0,0,0,0,0,0,0,1,0
1408,0,1.0,5.74,39.0,12.998,136,2012,1,785,674.9287671232877,0,0,1,0,0,0,0,0,0,0,1,0
1409,0,1.0,4.92,28.0,27.9993,156,2012,1,840,722.2287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1410,0,1.0,4.1,36.0,15.0013,68,2012,1,370,318.02876712328765,0,0,1,0,0,0,0,0,0,0,1,0
1411,0,1.0,3.28,42.0,22.0028,9,2012,1,45,38.52876712328767,0,0,1,0,0,0,0,0,0,0,0,1
1412,0,1.0,0.82,44.0,12.998,152,2012,1,775,666.3287671232877,0,0,1,0,0,0,0,0,0,0,0,1
1413,0,1.0,4.1,46.0,12.998,84,2012,1,555,477.1287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1414,0,1.0,5.74,43.0,16.9979,91,2012,1,590,507.2287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1415,0,1.0,8.2,40.0,12.998,281,2012,1,1540,1324.2287671232875,0,0,1,1,0,0,0,0,0,0,0,1
1416,0,1.0,8.2,44.0,0.0,90,2012,1,480,412.6287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1417,0,1.0,8.2,47.0,6.0032,52,2012,1,320,275.02876712328765,0,0,1,1,0,0,0,0,0,0,0,1
1418,0,1.0,8.2,44.0,7.0015,32,2012,1,160,137.42876712328768,0,0,1,1,0,0,0,0,0,0,0,1
1419,0,1.0,8.2,61.0,0.0,4,2012,1,20,17.028767123287672,0,0,1,0,0,0,0,0,0,1,0,0
1420,0,1.0,9.02,69.0,0.0,227,2012,1,1240,1066.2287671232875,0,0,1,1,0,0,0,0,0,1,0,0
1421,0,1.0,12.3,49.0,0.0,84,2012,1,510,438.4287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1422,0,1.0,14.76,34.0,12.998,412,2012,1,2345,2016.528767123288,0,0,1,1,0,0,0,0,0,1,0,0
1423,0,1.0,13.94,34.0,6.0032,265,2012,1,1475,1268.3287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1424,0,1.0,9.84,70.0,7.0015,60,2012,1,360,309.4287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1425,0,1.0,8.2,80.0,8.9981,13,2012,1,65,55.72876712328767,0,0,1,1,0,0,0,0,0,0,0,0
1426,0,1.0,9.84,70.0,8.9981,447,2012,1,2400,2063.8287671232874,0,0,1,0,0,0,0,0,0,0,0,0
1427,0,1.0,9.84,70.0,11.0014,241,2012,1,1265,1087.7287671232875,0,0,1,0,0,0,0,0,0,0,0,0
1428,0,1.0,21.32,27.0,19.0012,294,2012,1,1995,1715.5287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1429,0,1.0,17.22,41.0,12.998,177,2012,1,1095,941.5287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1430,0,1.0,14.76,50.0,0.0,101,2012,1,700,601.8287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1431,1,0.0,13.94,57.0,15.0013,324,2012,1,2730,2347.628767123288,0,0,1,0,0,0,0,1,0,0,0,0
1432,1,0.0,16.4,43.0,15.0013,376,2012,1,3380,2906.628767123288,0,0,1,0,0,0,0,1,0,0,0,0
1433,1,0.0,20.5,42.0,19.0012,144,2012,1,1020,877.0287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1434,1,0.0,17.22,38.0,15.0013,119,2012,1,835,717.9287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1435,1,0.0,13.12,49.0,16.9979,6,2012,1,60,51.42876712328767,0,0,1,0,0,0,0,0,1,0,0,0
1436,1,0.0,12.3,52.0,0.0,2,2012,1,10,8.42876712328767,0,0,1,1,0,0,0,0,1,0,0,0
1437,1,0.0,16.4,37.0,19.9995,343,2012,1,2870,2468.028767123288,0,0,1,0,0,0,0,0,1,0,0,0
1438,1,0.0,15.58,40.0,15.0013,219,2012,1,1425,1225.3287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1439,1,1.0,10.66,56.0,16.9979,30,2012,1,150,128.82876712328766,0,0,1,0,0,0,0,0,1,0,0,0
1440,0,1.0,9.84,56.0,8.9981,5,2012,1,55,47.12876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1441,0,1.0,9.84,60.0,0.0,108,2012,1,735,631.9287671232877,0,0,1,0,0,0,1,0,0,0,0,0
1442,0,1.0,9.02,87.0,6.0032,49,2012,1,290,249.22876712328767,0,0,1,0,1,0,1,0,0,0,0,0
1443,0,1.0,8.2,86.0,6.0032,164,2012,1,910,782.4287671232877,0,0,1,0,0,1,1,0,0,0,0,0
1444,0,1.0,8.2,93.0,6.0032,190,2012,1,995,855.5287671232877,0,0,1,0,1,0,1,0,0,0,0,0
1445,0,1.0,8.2,93.0,0.0,79,2012,1,410,352.4287671232877,0,0,1,1,0,0,1,0,0,0,0,0
1446,0,1.0,9.02,93.0,7.0015,5,2012,1,55,47.12876712328767,0,0,1,1,0,0,0,0,0,0,1,0
1447,0,1.0,8.2,86.0,11.0014,4,2012,1,20,17.028767123287672,0,0,1,1,0,0,0,0,0,0,1,0
1448,0,1.0,16.4,47.0,15.0013,23,2012,1,115,98.72876712328768,0,0,1,0,0,0,0,0,0,0,1,0
1449,0,1.0,7.38,93.0,12.998,79,2012,1,395,339.52876712328765,0,0,1,1,0,0,0,0,0,0,1,0
1450,0,1.0,7.38,93.0,11.0014,471,2012,1,2445,2102.528767123288,0,0,1,1,0,0,0,0,0,0,1,0
1451,0,1.0,7.38,93.0,11.0014,195,2012,1,1140,980.2287671232876,0,0,1,1,0,0,0,0,0,0,1,0
1452,0,1.0,17.22,38.0,19.9995,140,2012,1,895,769.5287671232877,0,0,1,0,0,0,0,0,0,0,1,0
1453,0,1.0,17.22,38.0,19.9995,178,2012,1,1115,958.7287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1454,0,1.0,17.22,38.0,19.9995,136,2012,1,935,803.9287671232877,0,0,1,0,0,0,0,0,0,0,1,0
1455,0,1.0,17.22,38.0,16.9979,460,2012,1,2510,2158.428767123288,0,0,1,0,0,0,0,0,0,0,1,0
1456,0,1.0,16.4,40.0,7.0015,385,2012,1,2120,1823.028767123288,0,0,1,0,0,0,0,0,0,0,1,0
1457,0,1.0,15.58,46.0,7.0015,281,2012,1,1570,1350.0287671232877,0,0,1,0,0,0,0,0,0,0,1,0
1458,0,1.0,12.3,70.0,6.0032,114,2012,1,720,619.0287671232877,0,0,1,0,0,0,0,0,0,0,1,0
1459,0,1.0,9.84,87.0,6.0032,7,2012,1,50,42.82876712328767,0,0,1,0,0,0,0,0,0,0,0,1
1460,0,1.0,8.2,80.0,8.9981,2,2012,1,10,8.42876712328767,0,0,1,0,0,0,0,0,0,0,0,1
1461,0,1.0,10.66,87.0,6.0032,99,2012,1,630,541.6287671232876,0,0,1,1,0,0,0,0,0,0,0,1
1462,0,1.0,13.12,81.0,7.0015,73,2012,1,410,352.4287671232877,0,0,1,0,1,0,0,0,0,0,0,1
1463,0,1.0,13.94,87.0,6.0032,79,2012,1,485,416.9287671232877,0,0,1,1,0,0,0,0,0,0,0,1
1464,0,1.0,14.76,93.0,12.998,3,2012,1,15,12.728767123287671,0,0,1,0,1,0,0,0,0,1,0,0
1465,0,1.0,14.76,93.0,8.9981,89,2012,1,460,395.4287671232877,0,0,1,0,1,0,0,0,0,1,0,0
1466,0,1.0,17.22,77.0,11.0014,183,2012,1,1110,954.4287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1467,0,1.0,17.22,77.0,11.0014,156,2012,1,1140,980.2287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1468,0,1.0,18.04,72.0,8.9981,188,2012,1,1420,1221.0287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1469,0,1.0,17.22,71.0,11.0014,330,2012,1,1905,1638.1287671232876,0,0,1,1,0,0,0,0,0,1,0,0
1470,0,1.0,15.58,76.0,19.9995,12,2012,1,60,51.42876712328767,0,0,1,1,0,0,0,0,0,0,0,0
1471,0,1.0,16.4,76.0,23.9994,14,2012,1,85,72.92876712328767,0,0,1,0,0,0,0,0,0,0,0,0
1472,0,1.0,13.12,70.0,12.998,3,2012,1,30,25.628767123287677,0,0,1,0,1,0,0,0,0,0,0,0
1473,0,1.0,10.66,75.0,15.0013,73,2012,1,395,339.52876712328765,0,0,1,1,0,0,0,0,0,0,0,0
1474,0,1.0,10.66,60.0,15.0013,177,2012,1,930,799.6287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1475,0,1.0,9.84,38.0,12.998,114,2012,1,750,644.8287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1476,0,1.0,9.84,38.0,12.998,154,2012,1,980,842.6287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1477,0,1.0,8.2,47.0,22.0028,65,2012,1,430,369.6287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1478,1,0.0,5.74,50.0,8.9981,4,2012,1,20,17.028767123287672,0,0,1,0,0,0,0,1,0,0,0,0
1479,1,0.0,6.56,47.0,0.0,149,2012,1,955,821.1287671232876,0,0,1,0,0,0,0,1,0,0,0,0
1480,1,0.0,9.02,44.0,19.0012,220,2012,1,1670,1436.0287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1481,1,0.0,9.84,38.0,15.0013,206,2012,1,1450,1246.8287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1482,1,0.0,9.84,41.0,16.9979,144,2012,1,945,812.5287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1483,1,0.0,9.02,41.0,12.998,143,2012,1,1030,885.6287671232876,0,0,1,0,0,0,0,1,0,0,0,0
1484,1,0.0,6.56,47.0,23.9994,66,2012,1,390,335.22876712328764,0,0,1,0,0,0,0,1,0,0,0,0
1485,1,1.0,6.56,47.0,15.0013,76,2012,1,455,391.1287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1486,1,0.0,6.56,48.0,26.0027,25,2012,1,140,120.22876712328768,0,0,1,1,0,0,0,0,1,0,0,0
1487,1,0.0,6.56,47.0,26.0027,6,2012,1,45,38.52876712328767,0,0,1,1,0,0,0,0,1,0,0,0
1488,1,0.0,5.74,50.0,19.0012,8,2012,1,55,47.12876712328767,0,0,1,1,0,0,0,0,1,0,0,0
1489,1,0.0,5.74,54.0,19.0012,126,2012,1,795,683.5287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1490,1,1.0,6.56,47.0,15.0013,165,2012,1,1140,980.2287671232876,0,0,1,0,0,0,0,0,1,0,0,0
1491,1,0.0,7.38,40.0,19.9995,234,2012,1,1800,1547.8287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1492,1,1.0,9.02,29.0,19.9995,205,2012,1,1490,1281.2287671232875,0,0,1,0,0,0,0,0,1,0,0,0
1493,1,0.0,6.56,40.0,11.0014,72,2012,1,375,322.32876712328766,0,0,1,0,0,0,0,0,1,0,0,0
1494,1,0.0,7.38,37.0,6.0032,60,2012,1,330,283.6287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1495,0,0.0,5.74,43.0,7.0015,20,2012,1,130,111.62876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1496,0,0.0,4.1,58.0,11.0014,96,2012,1,585,502.9287671232877,0,0,1,0,0,0,1,0,0,0,0,0
1497,0,0.0,10.66,70.0,19.9995,28,2012,1,140,120.22876712328768,0,0,1,0,1,0,1,0,0,0,0,0
1498,0,1.0,11.48,65.0,23.9994,2,2012,1,10,8.42876712328767,0,0,1,1,0,0,0,0,0,0,1,0
1499,0,1.0,11.48,75.0,16.9979,12,2012,1,60,51.42876712328767,0,0,1,0,1,0,0,0,0,0,1,0
1500,0,1.0,13.12,66.0,22.0028,2,2012,1,10,8.42876712328767,0,0,1,0,1,0,0,0,0,0,1,0
1501,0,1.0,12.3,81.0,19.0012,93,2012,1,510,438.4287671232877,0,0,1,0,1,0,0,0,0,0,1,0
1502,0,1.0,13.12,81.0,16.9979,68,2012,1,445,382.5287671232877,0,0,1,0,1,0,0,0,0,0,1,0
1503,0,1.0,18.04,62.0,12.998,132,2012,1,840,722.2287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1504,0,1.0,18.86,63.0,30.0026,463,2012,1,2495,2145.528767123288,0,0,1,0,0,0,0,0,0,0,1,0
1505,0,1.0,18.86,63.0,23.9994,180,2012,1,1065,915.7287671232876,0,0,1,0,0,0,0,0,0,0,1,0
1506,0,1.0,13.94,46.0,12.998,29,2012,1,145,124.52876712328768,0,0,1,0,0,0,0,0,0,0,0,1
1507,0,1.0,13.12,42.0,23.9994,263,2012,1,1330,1143.6287671232876,0,0,1,0,0,0,0,0,0,0,0,1
1508,0,1.0,12.3,39.0,12.998,161,2012,1,895,769.5287671232877,0,0,1,0,0,0,0,0,0,0,0,1
1509,0,1.0,12.3,33.0,26.0027,105,2012,1,630,541.6287671232876,0,0,1,0,0,0,0,0,0,0,0,1
1510,0,1.0,10.66,33.0,30.0026,346,2012,1,1850,1590.8287671232877,0,0,1,0,0,0,0,0,0,0,0,1
1511,0,1.0,6.56,47.0,19.9995,38,2012,1,220,189.02876712328768,0,0,1,0,0,0,0,0,0,0,0,1
1512,0,1.0,5.74,50.0,12.998,16,2012,1,80,68.62876712328767,0,0,1,0,0,0,0,0,0,1,0,0
1513,0,1.0,4.92,54.0,7.0015,423,2012,1,2250,1934.828767123288,0,0,1,0,0,0,0,0,0,1,0,0
1514,0,1.0,4.92,54.0,0.0,210,2012,1,1140,980.2287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1515,0,1.0,5.74,59.0,0.0,108,2012,1,690,593.2287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1516,0,1.0,9.84,44.0,12.998,119,2012,1,820,705.0287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1517,0,1.0,10.66,41.0,22.0028,193,2012,1,1085,932.9287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1518,0,1.0,10.66,44.0,22.0028,385,2012,1,2240,1926.2287671232875,0,0,1,1,0,0,0,0,0,1,0,0
1519,0,1.0,10.66,48.0,19.9995,234,2012,1,1245,1070.5287671232877,0,0,1,1,0,0,0,0,0,1,0,0
1520,0,1.0,10.66,44.0,23.9994,121,2012,1,665,571.7287671232876,0,0,1,0,0,0,0,0,0,1,0,0
1521,0,1.0,10.66,44.0,27.9993,90,2012,1,450,386.82876712328766,0,0,1,1,0,0,0,0,0,1,0,0
1522,0,1.0,10.66,48.0,22.0028,56,2012,1,295,253.52876712328765,0,0,1,0,0,0,0,0,0,1,0,0
1523,0,1.0,18.04,41.0,19.0012,4,2012,2,20,17.028767123287672,0,0,1,0,0,0,0,0,0,0,0,1
1524,0,1.0,16.4,54.0,11.0014,67,2012,2,335,287.9287671232877,0,0,1,0,1,0,0,0,0,0,0,1
1525,0,1.0,24.6,35.0,19.0012,194,2012,2,1345,1156.5287671232877,0,0,1,0,0,0,0,0,0,0,0,1
1526,0,1.0,24.6,40.0,15.0013,283,2012,2,1745,1500.5287671232877,0,0,1,0,0,0,0,0,0,0,0,1
1527,0,1.0,22.14,52.0,19.0012,335,2012,2,1975,1698.3287671232877,0,0,1,0,0,0,0,0,0,0,0,1
1528,0,1.0,21.32,52.0,11.0014,264,2012,2,1470,1264.0287671232877,0,0,1,0,0,0,0,0,0,0,0,1
1529,0,1.0,18.86,63.0,6.0032,97,2012,2,815,700.7287671232876,0,0,1,0,0,0,0,0,0,0,0,1
1530,0,1.0,17.22,67.0,8.9981,9,2012,2,75,64.32876712328766,0,0,1,1,0,0,0,0,0,1,0,0
1531,0,1.0,16.4,82.0,0.0,19,2012,2,95,81.52876712328766,0,0,1,0,1,0,0,0,0,1,0,0
1532,0,1.0,14.76,90.0,0.0,74,2012,2,385,330.9287671232877,0,0,1,0,1,0,0,0,0,1,0,0
1533,0,1.0,14.76,93.0,0.0,205,2012,2,1085,932.9287671232876,0,0,1,0,1,0,0,0,0,1,0,0
1534,0,1.0,17.22,82.0,0.0,148,2012,2,860,739.4287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1535,0,1.0,17.22,54.0,12.998,450,2012,2,2445,2102.528767123288,0,0,1,0,0,0,0,0,0,1,0,0
1536,0,1.0,13.94,46.0,27.9993,148,2012,2,800,687.8287671232877,0,0,1,0,0,0,0,0,0,1,0,0
1537,0,1.0,12.3,56.0,22.0028,22,2012,2,155,133.12876712328767,0,0,1,0,0,0,0,0,0,0,0,0
1538,0,1.0,12.3,52.0,15.0013,6,2012,2,30,25.628767123287677,0,0,1,0,0,0,0,0,0,0,0,0
1539,0,1.0,9.84,65.0,15.0013,226,2012,2,1280,1100.6287671232876,0,0,1,0,0,0,0,0,0,0,0,0
1540,0,1.0,15.58,40.0,8.9981,385,2012,2,2180,1874.628767123288,0,0,1,0,0,0,0,0,0,0,0,0
1541,0,1.0,13.94,49.0,7.0015,267,2012,2,1500,1289.8287671232877,0,0,1,0,0,0,0,0,0,0,0,0
1542,1,0.0,10.66,70.0,7.0015,86,2012,2,580,498.6287671232877,0,0,1,0,0,0,0,1,0,0,0,0
1543,1,0.0,9.84,81.0,6.0032,4,2012,2,35,29.92876712328767,0,0,1,0,0,0,0,1,0,0,0,0
1544,1,0.0,9.84,87.0,7.0015,224,2012,2,1585,1362.9287671232876,0,0,1,0,0,0,0,1,0,0,0,0
1545,1,0.0,12.3,70.0,12.998,302,2012,2,2380,2046.628767123288,0,0,1,1,0,0,0,1,0,0,0,0
1546,1,1.0,13.12,66.0,15.0013,276,2012,2,2085,1792.9287671232876,0,0,1,1,0,0,0,1,0,0,0,0
1547,1,0.0,10.66,87.0,8.9981,80,2012,2,475,408.32876712328766,0,0,1,0,1,0,0,1,0,0,0,0
1548,1,1.0,9.84,87.0,8.9981,70,2012,2,410,352.4287671232877,0,0,1,1,0,0,0,1,0,0,0,0
1549,1,0.0,9.84,87.0,8.9981,9,2012,2,45,38.52876712328767,0,0,1,1,0,0,0,0,1,0,0,0
1550,1,0.0,9.84,75.0,11.0014,62,2012,2,370,318.02876712328765,0,0,1,1,0,0,0,0,1,0,0,0
1551,1,0.0,10.66,65.0,19.0012,148,2012,2,890,765.2287671232876,0,0,1,1,0,0,0,0,1,0,0,0
1552,1,0.0,10.66,70.0,12.998,182,2012,2,1240,1066.2287671232875,0,0,1,1,0,0,0,0,1,0,0,0
1553,1,0.0,12.3,56.0,16.9979,272,2012,2,2185,1878.928767123288,0,0,1,1,0,0,0,0,1,0,0,0
1554,1,0.0,12.3,56.0,15.0013,296,2012,2,2005,1724.1287671232876,0,0,1,0,0,0,0,0,1,0,0,0
1555,1,0.0,12.3,52.0,15.0013,69,2012,2,435,373.9287671232877,0,0,1,0,0,0,0,0,1,0,0,0
1556,1,0.0,10.66,60.0,7.0015,191,2012,2,1090,937.2287671232876,0,0,1,0,0,0,0,0,1,0,0,0
1557,1,0.0,9.84,70.0,8.9981,42,2012,2,270,232.02876712328765,0,0,1,0,0,0,0,0,1,0,0,0
1558,0,1.0,7.38,80.0,7.0015,2,2012,2,10,8.42876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1559,0,1.0,7.38,80.0,7.0015,17,2012,2,85,72.92876712328767,0,0,1,0,0,0,1,0,0,0,0,0
1560,0,1.0,9.02,75.0,7.0015,116,2012,2,880,756.6287671232876,0,0,1,0,0,0,1,0,0,0,0,0
1561,0,1.0,15.58,40.0,15.0013,141,2012,2,960,825.4287671232877,0,0,1,0,0,0,1,0,0,0,0,0
